(arrivalMean_ / departureMean_),item->arrivalTime_,queue_->length(),status_,
0.2,1156.86,0,0,
0.2,1158.41,0,0,
0.2,1168.61,0,0,
0.2,1173.73,0,0,
0.2,1183.15,0,0,
0.2,1196.78,0,0,
0.2,1203.22,0,0,
0.2,1213.01,0,0,
0.2,1213.33,0,1,
0.2,1215.42,0,1,
0.2,1235.65,0,0,
0.2,1239.17,0,0,
0.2,1245.98,0,0,
0.2,1246.79,0,1,
0.2,1251.87,0,0,
0.2,1257.28,0,0,
0.2,1265.71,0,0,
0.2,1270.52,0,0,
0.2,1276.9,0,0,
0.2,1281.17,0,0,
0.2,1284.06,0,0,
0.2,1284.88,0,0,
0.2,1287.8,0,0,
0.2,1289.8,0,0,
0.2,1290.04,0,0,
0.2,1296.87,0,0,
0.2,1314.42,0,0,
0.2,1316.87,0,0,
0.2,1318.12,0,0,
0.2,1321.51,0,0,
0.2,1339.73,0,0,
0.2,1339.75,0,1,
0.2,1345.1,0,0,
0.2,1348.06,0,0,
0.2,1351.45,0,0,
0.2,1355.2,0,0,
0.2,1362.95,0,0,
0.2,1365.12,0,0,
0.2,1368.69,0,0,
0.2,1372.78,0,0,
0.2,1374.73,0,1,
0.2,1375.09,1,1,
0.2,1376.49,2,1,
0.2,1389.45,0,0,
0.2,1394.14,0,0,
0.2,1407.63,0,0,
0.2,1409.26,0,1,
0.2,1418.34,0,0,
0.2,1430.08,0,0,
0.2,1432.3,0,0,
0.2,1433.06,0,1,
0.2,1440.04,0,0,
0.2,1441.92,0,0,
0.2,1450.5,0,0,
0.2,1450.51,0,1,
0.2,1457.19,0,0,
0.2,1465.15,0,0,
0.2,1465.6,0,0,
0.2,1473.93,0,0,
0.2,1475.77,0,0,
0.2,1476.07,0,0,
0.2,1478.35,0,0,
0.2,1480,0,0,
0.2,1480.42,0,1,
0.2,1482.14,0,0,
0.2,1483.11,0,1,
0.2,1486.77,0,0,
0.2,1491.66,0,0,
0.2,1503.53,0,0,
0.2,1503.84,0,1,
0.2,1504.46,1,1,
0.2,1520.52,0,0,
0.2,1530.09,0,0,
0.2,1531.23,0,0,
0.2,1531.72,0,1,
0.2,1535.64,0,1,
0.2,1540.55,0,0,
0.2,1552.43,0,0,
0.2,1555.97,0,1,
0.2,1561.37,0,0,
0.2,1563.09,0,0,
0.2,1577.6,0,0,
0.2,1584.25,0,0,
0.2,1584.94,0,1,
0.2,1590.08,0,0,
0.2,1598.06,0,0,
0.2,1600.55,0,0,
0.2,1618.34,0,0,
0.2,1620.42,0,0,
0.2,1627.39,0,0,
0.2,1628.07,0,0,
0.2,1630.99,0,0,
0.2,1631.6,0,1,
0.2,1639.86,0,0,
0.2,1642.88,0,0,
0.2,1645.22,0,0,
0.2,1658.47,0,0,
0.2,1671.58,0,0,
0.2,1674.46,0,0,
0.2,1676.8,0,0,
0.2,1677.89,0,0,
0.2,1695.73,0,0,
0.2,1697.38,0,0,
0.2,1728.05,0,0,
0.2,1732.38,0,0,
0.2,1732.91,0,0,
0.2,1740.17,0,0,
0.2,1747.89,0,0,
0.2,1750.25,0,1,
0.2,1751.78,0,1,
0.2,1757.79,0,0,
0.2,1758.81,0,0,
0.2,1766.35,0,0,
0.2,1770.99,0,0,
0.2,1774.73,0,0,
0.2,1776.8,0,0,
0.2,1776.87,0,1,
0.2,1779.88,0,0,
0.2,1784.12,0,0,
0.2,1791.18,0,0,
0.2,1793.39,0,1,
0.2,1794.55,1,1,
0.2,1803.81,0,0,
0.2,1813.57,0,0,
0.2,1813.61,0,1,
0.2,1815.91,0,0,
0.2,1817.9,0,0,
0.2,1820.37,0,0,
0.2,1830.25,0,0,
0.2,1835.88,0,0,
0.2,1844.01,0,0,
0.2,1850.35,0,0,
0.2,1851.14,0,1,
0.2,1868.95,0,0,
0.2,1869.95,0,0,
0.2,1900.63,0,0,
0.2,1913.92,0,0,
0.2,1921.64,0,0,
0.2,1922.02,0,1,
0.2,1933.49,0,0,
0.2,1937.04,0,0,
0.2,1937.43,0,1,
0.2,1937.95,0,0,
0.2,1938.46,0,0,
0.2,1943.98,0,0,
0.2,1944.29,0,0,
0.2,1944.47,0,1,
0.2,1953.05,0,0,
0.2,1961.7,0,0,
0.2,1970.47,0,0,
0.2,2001.44,0,0,
0.2,2002.5,0,1,
0.2,2003.15,1,1,
0.2,2003.27,2,1,
0.2,2003.45,3,1,
0.2,2019.45,0,0,
0.2,2028.86,0,0,
0.2,2032.51,0,0,
0.2,2033.85,0,0,
0.2,2034.59,0,1,
0.2,2046.24,0,0,
0.2,2057.53,0,0,
0.2,2073.66,0,0,
0.2,2074.2,0,0,
0.2,2081.07,0,0,
0.2,2085.07,0,0,
0.2,2095.39,0,0,
0.2,2099.13,0,0,
0.2,2108.05,0,0,
0.2,2112.74,0,0,
0.2,2113.63,0,0,
0.2,2118.04,0,0,
0.2,2121.13,0,0,
0.2,2123.24,0,0,
0.2,2123.81,0,1,
0.2,2142.42,0,0,
0.2,2149.64,0,0,
0.2,2153.49,0,0,
0.2,2155.16,0,0,
0.2,2155.65,0,0,
0.2,2156.11,0,1,
0.2,2157.31,0,1,
0.2,2158.42,0,1,
0.2,2163.76,0,0,
0.2,2163.85,0,1,
0.2,2164.88,1,1,
0.2,2165.99,0,1,
0.2,2169.77,0,0,
0.2,2171.24,0,0,
0.2,2172.36,0,0,
0.2,2172.42,0,1,
0.2,2172.81,1,1,
0.2,2173.45,2,1,
0.2,2175.11,3,1,
0.2,2177.48,1,1,
0.2,2183.16,0,1,
0.2,2204.71,0,0,
0.2,2208.63,0,1,
0.2,2209.18,0,0,
0.2,2225.76,0,0,
0.2,2232.01,0,0,
0.2,2234.71,0,0,
0.2,2240.37,0,0,
0.2,2246.83,0,0,
0.2,2251.41,0,0,
0.2,2266.56,0,0,
0.2,2267.83,0,0,
0.2,2269.72,0,1,
0.2,2275.53,0,0,
0.2,2282.69,0,0,
0.2,2290.53,0,0,
0.2,2294.23,0,0,
0.2,2294.51,0,1,
0.2,2295.28,1,1,
0.2,2299.16,0,1,
0.2,2300.84,0,0,
0.2,2304.5,0,0,
0.2,2305.39,0,0,
0.2,2309.95,0,0,
0.2,2330.09,0,0,
0.2,2332.17,0,1,
0.2,2334.74,0,0,
0.2,2357.52,0,0,
0.2,2359.64,0,0,
0.2,2363.83,0,0,
0.2,2364.63,0,1,
0.2,2387.46,0,0,
0.2,2388.98,0,1,
0.2,2390.16,0,0,
0.2,2392.59,0,0,
0.2,2408.72,0,0,
0.2,2409.79,0,0,
0.2,2413.28,0,0,
0.2,2417.41,0,0,
0.2,2424.67,0,0,
0.2,2439.47,0,0,
0.2,2447.23,0,0,
0.2,2453.01,0,0,
0.2,2456.7,0,0,
0.2,2461.7,0,0,
0.2,2463.36,0,0,
0.2,2478.87,0,0,
0.2,2483.23,0,0,
0.2,2485.91,0,0,
0.2,2488.95,0,0,
0.2,2514.29,0,0,
0.2,2523.88,0,0,
0.2,2525.05,0,1,
0.2,2529.28,0,0,
0.2,2544.49,0,0,
0.2,2551.36,0,0,
0.2,2552.54,0,0,
0.2,2558.95,0,0,
0.2,2562.32,0,0,
0.2,2562.34,0,1,
0.2,2574.85,0,0,
0.2,2576.51,0,1,
0.2,2589.17,0,0,
